order_id,payment_type,payment_installments,payment_value,payment_count_sum,payment_method
b3fd29980d666178c001b895e9c5eed1,credit_card,8,818.89,1,0
b4dcd6f9c2f41108f2d0136a41410392,boleto,1,71.82,1,0
cea4910391a77b0022ce76f53574a0b3,credit_card,1,106.85,1,0
9e659002324793f036fbe26aa8b5d049,credit_card,10,132.96,1,0
8dc1f8d01bc05e44097bac9d9b2f0361,credit_card,2,142.2,1,0
c6bd73c66f32639f81a7e47304535c96,boleto,1,42.71,1,0
0539e3f47ed27c984efee378a2aa7f07,boleto,1,68.13,1,0
631252ac24a799cf8f1c7823248527d5,credit_card,4,69.36,1,0
c1eae222313b3a7eac740761313cbd27,credit_card,8,183.3,1,0
adf0466a37381e1ad2d2e717a23f28db,credit_card,10,367.22,1,0
e44e7464ba4c5118eda918839e5dc20d,credit_card,7,1804.05,1,0
1e2db169ace8c7d55bc4567bdf5c4190,credit_card,7,145.56,1,0
44f6ad8b3c55a6b00f759cc0d0c77c3e,credit_card,4,178.9,1,0
2ca8cb6bbc44be38933576d3355ab023,credit_card,2,218.35,1,0
f3198cf092daad25ada2e464f1471522,credit_card,1,38.28,1,0
85b1f22218c7215d7cfc05e2a3800d83,credit_card,2,84.72,1,0
99ad3ef53ed8bbe225a2bdc5b92f4ea9,credit_card,2,66.17,1,0
34d3746ff00ec19dffcf5a7f6761a1eb,credit_card,2,23.86,1,0
62dd396ac0abf39a27c18f75a5952fca,credit_card,1,98.79,1,0
60c16c9e17e36ec629293ce7daa6a9c9,boleto,1,291.58,1,0
faeb0ac7f6e1480f3dd14e5cd802dc8a,boleto,1,270.94,1,0
bced9d44b71edeb7df9229c6b86fd784,credit_card,2,47.62,1,0
8ccca2b704c41f41ce4d2f2602031691,boleto,1,24.86,1,0
8ab912e617d7f994f6483cba8dfe66f5,credit_card,1,43.69,1,0
a1807de46dfccdc857a541ba48307747,credit_card,1,65.92,1,0
114b220ff080617e99d21cb8549b7433,credit_card,3,68.05,1,0
edfcc0d0ec1030a8e909f9fe588f6a02,credit_card,3,172.33,1,0
846b7ad2c4d3f41185c508376fd86c3f,credit_card,6,160.14,1,0
1061bc32577c6b8beb107bf1b5a65175,credit_card,1,63.71,1,0
63f5cc3a2a31c01c270d24d397a54274,credit_card,8,962.41,1,0
764d3a4ee7946fa483cc1b7c66367ee6,boleto,1,80.18,1,0
c3cc4bb65cb5500dceaf8b5f9938c90a,credit_card,1,37.13,1,0
3b73bd0a67b08e5d8441574de9aae345,credit_card,2,195.61,1,0
6581c3a6471126317f93733a373b0eaf,credit_card,3,256.16,1,0
73ba8619ddfc6efed5a3e4331c791f0d,credit_card,2,29.43,1,0
430f5ce743fcb253ce569ccad8590f05,boleto,1,378.3,1,0
55a1a4bc56ccf7a49bc62bcd975d3162,credit_card,1,59.32,1,0
9be4a7082d59a1dd26f0eb214e39f767,credit_card,3,80.0,1,0
ee3a699807c80432481120cf1deb06c7,credit_card,1,82.8,1,0
4a8b56b6641818f8cf2457dedd663bcf,credit_card,3,37.77,1,0
37138848f84d12fc4015d8b261f905b7,credit_card,3,184.03,1,0
4b4d5464625e478996dffcd761c4b9a2,credit_card,8,235.04,1,0
5b0a937c574c108a5e2359af5665b99a,credit_card,3,231.6,1,0
57f7bb7d658b442616fce795fcc30146,boleto,1,95.59,1,0
e72618bee51ae5e11af9d42ce16be85d,credit_card,6,148.12,1,0
9819957d2d80bb1cdb7774bb0b623d85,credit_card,8,88.27,1,0
bf3430165136d2c023b361cdc0be0a6b,credit_card,8,333.42,1,0
100ccf092aa1eeba827f980da1c2bfe7,boleto,1,30.09,1,0
633911754e7d587f10d189b10572c0ae,boleto,1,153.1,1,0
7641030cb95588ea6eaeda75cb63fc92,boleto,1,136.5,1,0
0ebfe9a26193534976676159811310dd,credit_card,2,153.14,1,0
10ce8dab3f76d4cdd5dd2e9c6d5c3feb,credit_card,1,77.4,1,0
9da1e2d6e6aa860458615758682c1357,credit_card,2,113.7,1,0
12bd377dd79de8d6c43f67d1a0358743,credit_card,5,170.0,1,0
3b62cf19155645bbcd58c9b11c9efce1,credit_card,5,51.0,1,0
398abc38612b5d4dd9f77541c38d06ce,credit_card,1,7.87,1,0
40969a63dab14f62173be9affecb17d4,credit_card,8,250.73,1,0
d8cc1cf815465b0812b29a738492e4f9,credit_card,1,113.0,1,0
ffc1be2cfc663c95a4663eae09796e19,credit_card,1,96.22,1,0
0259ec3c458d0e8c7564647a42408fa6,credit_card,5,99.43,1,0
8e0847012da36d4fb16338cf0ea31a6e,credit_card,1,292.37,1,0
7a778b7745be3f801b6bdbd8d54da6fe,credit_card,1,46.03,1,0
beebcdb81ca8d717ee63fbee85b1826e,boleto,1,36.61,1,0
3303ae257c7df7d22445570e801fbe6e,credit_card,1,181.51,1,0
5232f488a9969383f13b33b2b78731d5,voucher,1,27.1,0,0
273518ef5f778faeff322c052a5028ef,credit_card,5,69.59,1,0
def5a490726da84a4e00b9abfcc9fd6f,credit_card,1,38.27,1,0
b4cfa6c1beefe05bb9c7d2ec59a3773a,boleto,1,120.68,1,0
a7739653ad34042369dbc11a3bf21121,credit_card,1,76.51,1,0
e438a68d6cff4749165966ed2e2ff8a0,credit_card,1,41.89,1,0
ff64e0ba4800eb1127ac32aeac2b51f9,credit_card,7,148.47,1,0
0fb55482ffb326ed131c67051fe87192,voucher,1,27.83,0,0
ca3ccd05ecdf6c73297349c485e668c3,credit_card,1,123.38,1,0
e00bfbddf86f0a755d3550dd87962824,credit_card,1,76.51,1,0
e936ad2dc09aa59fa1d6647ee72f1ead,boleto,1,341.95,1,0
9e33d956d1112885d1ad919e54d05697,credit_card,2,42.66,1,0
d17a342bb9f94d40c3b6df4a600b5cee,credit_card,1,74.76,1,0
9c9e682bee9157ebdd3875801b35e626,credit_card,4,47.77,1,0
5b4efc11db420f7c28f14d5bbbb56d35,credit_card,4,148.78,1,0
398f1723ca5725d585fbc000ec3edb05,voucher,1,145.73,0,0
097be4cd83ab97b83a12738175758dc6,credit_card,1,139.75,1,0
07900b3f0c35328917b0bec1c06cd28b,credit_card,1,95.4,1,0
21fc1ff2a7ed8b2ec6ff62ac18d7a1b7,credit_card,1,71.64,1,0
5ed8f4bfd8583d251f719e31dd697690,boleto,1,198.11,1,0
cd58e7c862e0fb077541c4b5a331599e,debit_card,1,64.0,1,0
1c68f342af2c9f303a048d365b0153b7,credit_card,1,125.42,1,0
be449a37a242b89d7c027246275dc0f9,boleto,1,1677.31,1,0
521061459524ada27c911dfdc0059314,credit_card,2,289.57,1,0
8c59638b578341d034f1d7ffce0a5575,credit_card,5,50.09,1,0
5a31618943d04d72b8c0762b43df48dd,boleto,1,105.6,1,0
ab408a8fc0534c213e9de5b875be325d,credit_card,1,71.09,1,0
f5318f2526a744099fb9be520a5708fa,boleto,1,99.26,1,0
7d70c05208373b2a03f2a871704855d9,credit_card,3,102.33,1,0
b4860a5b1e68976794cbe548c4ecf0a7,boleto,1,165.48,1,0
50bc3ad74263a2d98d61098a008bf166,boleto,1,76.57,1,0
507884ae55f4e205891f59bf60e22b71,credit_card,1,135.58,1,0
97fbc461636de20246c51830ff77b05a,boleto,1,70.27,1,0
750a504dabdd1c0910ec98db80d14ea2,credit_card,1,36.1,1,0
cf101c3abd3c061ca9f78c1bbb1125af,voucher,1,8.46,0,0
2df86a1fe8ce1dbff076f3eef50a664e,credit_card,2,42.84,1,0
e713dc6c1f73c883bc8e42bff335eb8e,boleto,1,348.07,1,0
405b7a0bffb459dbc7646665024a2665,credit_card,4,223.54,1,0
d455a8b19923a717a1d1cfb67604e8c6,credit_card,1,56.86,1,0
85a374349eadc9101064141bd31ed59a,credit_card,1,96.61,1,0
990e3e00e06b1e57b3a48753fb244ab6,credit_card,6,69.29,1,0
248b9e7139f9afa6227c51a42ecb915a,boleto,1,138.73,1,0
34e6b9f685df8e8b6465a715689c749f,credit_card,11,135.34,1,0
8647ff7e5f9536a33f5e6fd7f2c08d2a,boleto,1,145.57,1,0
e93690500bf371825b01507b94cf8326,boleto,1,154.1,1,0
afed4265a8b956d840bc032e54dfccd1,credit_card,3,100.82,1,0
59322ccc8917e2a716dfd4f60499b983,credit_card,2,53.33,1,0
b630fa3144c2dd867a25b3166b01fc5c,boleto,1,190.3,1,0
b5b9c285b121f832e405d1de17e9db46,credit_card,1,131.46,1,0
ba701392524db7f9964b35a87de91a03,credit_card,8,175.55,1,0
4263982d4e708f50640e858a5cce3baa,credit_card,1,3.58,1,0
7c08af2aea8bd8a8fccabe5b004650b7,credit_card,1,46.0,1,0
f98f9045770394ee230d0feec0817fe1,voucher,1,4.59,0,0
dff6ed771cf60abd35926e39beb502ef,boleto,1,144.13,1,0
07bebe0626c8053ad425381fe0882655,boleto,1,77.57,1,0
69b9c3b717d29b276ed35ee72178a6ab,credit_card,10,551.49,1,0
fa902363ff995f79f7ae0694ec0e2aaf,boleto,1,25.72,1,0
b73517c8c0f185cef5f704b9191f994d,boleto,1,185.94,1,0
0c3a3b87904bb79c4042f7e75896b56a,credit_card,4,78.73,1,0
72b34ae1ed3ddd65b13c86247dd37cea,credit_card,3,178.85,1,0
cbf03abca6266fb36b6ddd1521839dba,boleto,1,28.1,1,0
41b939b480e02f40d24e6a2d5429f5c0,credit_card,2,43.1,1,0
6ba0e32fd89cab6e014baa58ddb82a6b,boleto,1,110.74,1,0
3745e06e7f01e1652cfd4b9d31651820,credit_card,10,2734.66,1,0
f6ea8cbcc8900287db116d4edbdc7c7d,credit_card,5,53.57,1,0
c575345e0d439db28e378a552b8d4110,credit_card,10,157.22,1,0
f4ae2ab52b8c6e093b06d6656ee4d351,credit_card,1,300.12,1,0
3b054a3ac007432a7f620b16c35182f9,credit_card,1,28.88,1,0
b287f7a260f83369913e3203c8b15be0,credit_card,5,231.41,1,0
4019b970673ea8400df0ad1841bb5a5e,credit_card,2,301.66,1,0
47e4c8c9420d2f409428aa0249dd2704,credit_card,6,65.05,1,0
625005790b9722952dc15d5f8e434076,boleto,1,32.78,1,0
917b267dc796aa050652ac9f24b245b2,credit_card,8,127.38,1,0
a79f746e8d63ce9fc519a61a485e39a3,credit_card,3,37.78,1,0
833f09ddce6adfd6267b23534b9a7541,credit_card,1,82.03,1,0
1bf68d6f3bd856a3f205fdd8767fad08,credit_card,1,34.05,1,0
9821d27850f7b55f02538c472eaa79f1,credit_card,2,27.84,1,0
5cfb9fad9f8d6f2ef8a17144088bb622,credit_card,1,199.51,1,0
845b246277d6bf2be20db34577513537,credit_card,4,100.63,1,0
9380357951a13ec61acdce81018dcdaa,voucher,1,35.4,0,0
e19019255986daaec52392b5058e2aaa,boleto,1,64.14,1,0
3bc480522832a0e93da7aeced8fcd9a1,credit_card,6,198.93,1,0
72da473ce9c065b6b7120da52ad4ac02,credit_card,3,147.45,1,0
bfc0058e93f705f5dd29ca7c2499fe0a,credit_card,1,102.3,1,0
982f203457d0f597a575b40512d66b1d,credit_card,1,34.0,1,0
5b48b14e0505d83666e7e938caeec89a,boleto,1,80.85,1,0
26ba0c1bad97bbfdcc4419e3ca40d9a8,credit_card,5,50.35,1,0
b5fba0269666bbf33bc320fb533d32bb,credit_card,2,125.77,1,0
5525404ad9f5043e1164e6833b2c24ca,boleto,1,84.13,1,0
d28edd4d734c48841154eae6d8a14539,boleto,1,78.65,1,0
555b96fab13352cfb0199d765806f364,credit_card,1,47.13,1,0
911df51e0b1a60e807b0d2f29d17278d,credit_card,10,137.09,1,0
e212133c649bc2cb01579ef9fff04e63,credit_card,1,108.86,1,0
dbb7f86dc307d8ecb2cef71947ffb5df,credit_card,3,266.5,1,0
855302e009dbafa86035003b00a49cd2,credit_card,3,64.34,1,0
cda82176c91630890ede0612789bfa1e,credit_card,1,48.0,1,0
3032a5e32d822f211491303769755b87,credit_card,1,84.62,1,0
8d6708eef8a393c70109de0afb75509d,credit_card,2,57.59,1,0
9a610ebeeb1a328f4c7a2ab7ea88ebb7,boleto,1,142.49,1,0
017499de14d22ef9e9a83ca54727480e,credit_card,6,209.45,1,0
0b1e1706859ca49fb88d353540f6eaa2,credit_card,3,73.03,1,0
24d1b74a97e959cf2ed7190dcc02e726,credit_card,4,42.22,1,0
782aa8c8856a043fdd997f8b869fe76c,credit_card,1,74.27,1,0
2c4332bcf4179d16ad05541d8ddb7f58,credit_card,1,40.84,1,0
026a8d09914c519feb34944477b6bd41,credit_card,1,55.58,1,0
daed0f3aefd193de33c31e21b16a3b3a,credit_card,3,65.43,1,0
5aa709ad0b286644ffbb7c9aa6a1db27,credit_card,2,295.26,1,0
23e7258eff14f598753311325d867bbb,credit_card,1,21.01,1,0
52cd1658223987a788a0ff14b962fba5,credit_card,1,115.45,1,0
f4784cc10b71c854627d55e0f3999ed0,credit_card,4,326.57,1,0
82ea82026e50c602a0a88e158b8fa8d4,boleto,1,31.22,1,0
9c97b6fd565f95265f18684e83c99bd3,boleto,1,74.07,1,0
f1227685cb32bc990c13a7c5df91005b,boleto,1,99.9,1,0
80bef000a2d88b3b23fab45c546c67ff,credit_card,1,107.66,1,0
b9b426ab253dc328825da35f1bad83f9,credit_card,8,163.79,1,0
4ff30df8edae6cbf204b92a93c0b5e0e,voucher,1,7.83,0,0
b57b0a8e4374e4aa14d959fe79f4765a,credit_card,3,39.13,1,0
39fb67bad5d8285a2665a7ad0a0058aa,debit_card,1,22.36,1,0
2748d44e65a8c2df3289434a7c117709,credit_card,2,65.71,1,0
5a911c89527605e73569727488b5468d,credit_card,8,120.22,1,0
128968a8f3d827298b66853b00d1e34e,credit_card,3,109.24,1,0
b81f51013f5e0975044404edfc6dfc7c,credit_card,1,188.27,1,0
521b27020c398e2a652901b3414c2f26,boleto,1,131.73,1,0
76d02bba227a9b675d413ce36b7231c6,credit_card,1,102.36,1,0
085b1f163267ab9db88bb6b4145e0df7,credit_card,1,23.54,1,0
46b911408d5f2c99a745db2cbe109563,voucher,1,153.61,0,0
38e0cb80c67af61efd491a83aed8c8be,boleto,1,61.4,1,0
6c9e0983a488b321d5a291da9b9efc5a,credit_card,1,90.66,1,0
e0bf284ffb712aa8780b96e701b6ff6d,credit_card,1,134.55,1,0
7448f861b4547fc4407e432c043ee4a0,credit_card,1,44.48,1,0
7f8cb0e907ae9dc4012ffab6fe6f738b,boleto,1,207.7,1,0
4157bbe2d286aea97eced684d71b229e,credit_card,1,550.93,1,0
496e132afac00fbb1272944c4c0c1d49,credit_card,4,105.38,1,0
3d7769d40f0a71dd4954af1ddea4897e,credit_card,6,141.44,1,0
735458a5d288ba55c03a10cb1b2dd481,credit_card,3,640.89,1,0
1f0a1cc0dc294f24707a0167df26c94b,credit_card,6,73.43,1,0
678b28f078641e74d50be86b4ecaec7e,credit_card,2,56.05,1,0
9d861ac27142c9f86a4787f50247f486,credit_card,4,278.16,1,0
abf97042d4b7d1dccaf9fadd59efb5d6,credit_card,4,100.19,1,0
7b763f13bd97f02732ac755160e29497,credit_card,2,93.3,1,0
95d01aa47c6ad56612e6c8e9057647bf,credit_card,4,51.38,1,0
0dc9297ae7a839d499730fd9acdd00f3,credit_card,3,37.72,1,0
5764b52361ed5b661d24dff30c8c3625,credit_card,6,85.03,1,0
a51ce8127e0b31efcfe6b5bb17abe9ea,credit_card,5,72.76,1,0
c5e754f77f6f127371e929ccb707fce3,credit_card,2,131.05,1,0
f741187cef9b5cd08353d3a8fecc5fc5,boleto,1,41.78,1,0
7d04189e83c072cfdde15bcd1deaa23b,credit_card,10,636.74,1,0
8eb8340fe562c039a135209676b65768,credit_card,1,72.66,1,0
07a8cc4e00c23ade7ccb29786d3de771,boleto,1,139.62,1,0
ac3d89654ac9458fc97bfeace44251d6,boleto,1,37.23,1,0
86402904f3cfc1ddf74a29dde72588f5,credit_card,1,112.79,1,0
294a10c9e4939e8c4f1974b73970ff96,credit_card,5,189.04,1,0
9365c8c75027cd5e429a9355f1e088b8,credit_card,3,36.35,1,0
a45a7a951625bffc98203d07f77e872e,boleto,1,149.14,1,0
6673a474ff268f074301ad3a47143765,credit_card,5,198.57,1,0
333f779291304a442b0a2ed6bc14a021,boleto,1,44.32,1,0
47ced0a7515c9c759da126fad76397d5,credit_card,1,63.22,1,0
8b1b41b9f2da33a80000016c2bb902a1,credit_card,1,96.65,1,0
4c3849a3e78ef73e3e3fac21b104b67f,credit_card,4,137.99,1,0
aea67f89b3841f780d8eed0beabd3398,credit_card,1,52.47,1,0
8be26417e499e19c531a3ebfd1b14c20,credit_card,8,428.8,1,0
da74eb479a8368d212376158daf9416b,credit_card,1,183.97,1,0
0064d74f7de7917d54768d7722ad56ac,credit_card,4,221.07,1,0
193d55b911909b790bca77dbd6f49c9e,credit_card,4,114.33,1,0
a39f0c9adf755ada2f90b865904e8f1f,credit_card,1,404.06,1,0
c4ae7b6961af19604f1a9d8313f5a4c0,boleto,1,36.46,1,0
4d9190887b47ff1b89c657c788c038f6,voucher,1,12.8,0,0
a0b25b40a41bd77646acd57a2e1744e6,credit_card,5,101.39,1,0
2a013a00580ed531afdce681a1ef062d,credit_card,1,223.26,1,0
8e8937ffd86b20780f8c9ee7bc09357b,credit_card,3,87.71,1,0
207d35e4a69118f2f9422aa1949043f7,credit_card,1,40.13,1,0
a38fda8c7745d9c406a48daf230f957a,credit_card,3,214.27,1,0
23547de53f9322e4e739959f2f0cc8be,credit_card,10,151.49,1,0
c870ae4db3d62818f9d3e7ebdf617831,credit_card,1,78.65,1,0
d72c87644eeb5b1c8658e9a34ad13f50,credit_card,6,110.66,1,0
8608b68211e2b6a120ff2e767285e069,credit_card,5,353.4,1,0
85ff97380814f8f14c1dea2f514b5fc8,voucher,1,200.0,0,0
cfc558750a7ad84d94c1348dfd89543c,credit_card,4,219.63,1,0
0171835bbc71bcfacc26e9f59d56b62c,credit_card,2,81.16,1,0
7d98d1e2ee124ce999d8de65a391b73e,boleto,1,130.28,1,0
7279d972e64c7ecfee553ae7b61480e4,credit_card,1,92.85,1,0
d1fd0b3e5098a55e5c4a672e25527b97,credit_card,6,67.3,1,0
d4a78a98efe45057f41725b8cd358a18,credit_card,1,55.22,1,0
d405c5b11a649e5825842c4aaf8082ec,credit_card,6,67.22,1,0
a35f08311f3c3ceb67be9ff5c1828886,boleto,1,301.46,1,0
f2e66c1285248a57d6f934463632274f,credit_card,10,1075.83,1,0
5fc9337527e54e6906760a44b78d3df9,boleto,1,307.8,1,0
285c2e15bebd4ac83635ccc563dc71f4,voucher,1,1.23,0,0
8afe93422f74d4eb5b74349a643d94e3,boleto,1,93.79,1,0
6001610df104b259c270c49af4b093b8,credit_card,1,21.36,1,0
7728b488bf786ff1cfe423986a8d0048,credit_card,2,78.01,1,0
d904c8fc4955920c3cdb9a2681648f3d,credit_card,5,107.8,1,0
74f5cfdfc86cca4b0ca48d0c310bc6ed,credit_card,10,273.22,1,0
4513bfce86e880a4bb2d4fe606045ca1,credit_card,1,376.0,1,0
9b655375d54c9b7986a07f3e5a839545,credit_card,1,77.04,1,0
15b1aceab346b46189a6eea3b6f4b951,credit_card,6,357.74,1,0
7110f0eeece3a706f92c964efb204e57,boleto,1,92.9,1,0
cfb41833e1a64faae527b974cde5861d,debit_card,1,20.82,1,0
c7b627d407eee2ec488c07e03e2b8c16,debit_card,1,155.67,1,0
e50118751e7505e22fb6491d648be823,credit_card,2,192.9,1,0
577b75217094b43a3e032b217d67f70f,credit_card,2,111.67,1,0
44aa6cb9b49cd7412acad36a95e32212,credit_card,1,75.48,1,0
7b78cc6982a3e84c736e54249ed7612c,credit_card,10,649.82,1,0
5f8b2bc14c6a2b44cd5c1131aeb55ae3,boleto,1,87.64,1,0
6b9aa78b4ae64ba1d10964b1a15b5989,boleto,1,111.78,1,0
6fe4c985918734d29a35419f12b76570,credit_card,6,65.11,1,0
7954d26fa0d387724ccb30d846ebbd9f,voucher,1,63.72,0,0
6a2726fdb7d200560870b229000f73db,credit_card,10,577.92,1,0
167cb68a4f380e669cbdce2a8a4dfb07,credit_card,2,157.36,1,0
7525e8f8b1a51d44f9912ce81146ac7d,voucher,1,100.0,0,0
bf0310bae1a889330a16496d6f7b8628,credit_card,2,175.77,1,0
51355c5169d0324db651913ef8121f8c,credit_card,3,127.66,1,0
b0cfee6ce5503781be6004e0e31e4309,credit_card,1,116.17,1,0
408e91bfedadd9e3a02ea46af7e6cb4e,boleto,1,20.75,1,0
1ff4c20b2df8bf57ff19a6914f21340f,boleto,1,146.36,1,0
fe1a4e86595ca403c258c586e8fd99c4,credit_card,6,338.78,1,0
b2c1c7db95834595977330e8c8dd7766,credit_card,1,118.67,1,0
ef6fc648385ffc846ee9b98cf2492d59,credit_card,1,175.87,1,0
171f303505168e746c3ba9dc70a1c1f3,credit_card,6,126.2,1,0
999e2278889e77fb63971f65efa94ac0,credit_card,1,21.43,1,0
8bbd7c85404f2985106229d03d281d55,boleto,1,57.58,1,0
6be90258d0695edd089b1165c0925902,credit_card,5,60.09,1,0
458d63620d4131af3f512aa1b326b5da,credit_card,1,119.57,1,0
db66dca329373cf37340222e240340b6,voucher,1,899.99,0,0
fefbe15ebcd87ab3fb8577e635a8b31c,voucher,1,2.84,0,0
1db135327d0fc7840c151b4ea5d5a21a,boleto,1,362.48,1,0
566d9c868488d3e11feef9ec86a29357,credit_card,3,122.17,1,0
aa98499b630b3786439f705c72a74552,credit_card,2,168.52,1,0
e1d3f67ea81edae5f2975c2adb668b80,credit_card,1,119.64,1,0
a5102272df11ecf366a4e9d4257b672a,boleto,1,109.5,1,0
4bff66c10610e424c94b8cc3ee0f2bea,credit_card,2,108.1,1,0
d4bc0ad85ade29acdd0a51c7ce9367b1,credit_card,1,118.63,1,0
d55541f9cde6afa1e48e01768cf46ff3,credit_card,2,109.3,1,0
3985e11135ade6c95dffad95edc3d117,boleto,1,25.0,1,0
f10195234ad39996bec1241fe706e49b,credit_card,3,208.48,1,0
fee5ae4c3023d564892b2010f3bdbb3e,credit_card,3,84.23,1,0
9e5e54c4be8f6625005c76b7f8801ee8,credit_card,3,87.13,1,0
350600c11f111d462b138f8e6d1a36e7,boleto,1,116.23,1,0
4a484c46ae5f093eca638e3c55d3dbc2,credit_card,10,255.83,1,0
1b19e11d36f65ac8fb85d361d49096ef,credit_card,3,260.77,1,0
7c37777bdd8b3124246796439d94e8de,credit_card,5,266.4,1,0
362b6af60a35f334d6df5c237a9897c4,credit_card,8,227.38,1,0
ced9d48cd170ccf0a762bf379b4723fc,credit_card,2,76.39,1,0
ad71363d48c02a2e93bc7f75ff187708,credit_card,3,614.02,1,0
eb4d09476b0c4b4e17bee697d1adde36,credit_card,4,135.46,1,0
bb9e31e54af342d8e3f32fc1cb2d8804,boleto,1,310.29,1,0
e71f305bd634aa47b14ee018ec8f6f38,debit_card,1,85.15,1,0
5dd757355fed8ec589b18d6d5c47e6a2,voucher,1,17.78,0,0
b7a83c94e41bc7b1f8d3b05dede90936,credit_card,1,135.49,1,0
caa15e1aa25a513739966e10636def94,credit_card,1,43.09,1,0
930539e9e87e84332b23d178b3f67385,credit_card,1,82.33,1,0
6e1a8bb31b6a7f387513f6a62ca4a66f,credit_card,2,47.44,1,0
7d88cc8f8bebb0e650d408c374a62b29,credit_card,10,442.29,1,0
6482a6de4a9253a18abae1bc97af64aa,credit_card,1,166.96,1,0
eb460891256759f5187cb3edc7a73c25,credit_card,6,68.57,1,0
987963d6403557c1025b55e60540397a,credit_card,10,111.89,1,0
6a1be8e0b55146f9e678f8df8b44c7cd,boleto,1,160.28,1,0
6ad7862e05692cc6d511bc83ee4669d9,credit_card,7,76.07,1,0
e4b774f7fa2c4ce8052731dfeb5cc3f2,credit_card,2,81.34,1,0
312be9a2f296750320ccfc0223531b30,boleto,1,320.96,1,0
3438253f6ad093b9a0051a04700d125f,credit_card,1,30.1,1,0
dc427026beaee4c2f8944943cd8f33f1,credit_card,6,194.0,1,0
ea5eae45d22308768d97e85db1d51269,boleto,1,101.93,1,0
af6e44b9d409160a33f41a80537af9b2,boleto,1,138.17,1,0
8dff71d623cf6a422b03adc61a69368b,credit_card,1,133.0,1,0
bbc7d177c97f61d86a7486d86ed7a8b2,voucher,1,2.96,0,0
93feaaf6bcd5ebfd8e50ddca7a8e3d0a,credit_card,2,65.92,1,0
5be92ef6cf4a42ece07ad8bc3c00c70b,boleto,1,301.44,1,0
0355ae43910316435f24cb54605a820d,boleto,1,20.34,1,0
b18c7057bf0a8cf25032b7dc0a680796,credit_card,1,96.8,1,0
ec8dc4f5713960055446535c7102fde9,credit_card,4,160.17,1,0
930ccbe985fc2c6b79b03acc9bcd5a4e,credit_card,1,64.0,1,0
90531360ecb1eec2a1fbb265a0db0508,boleto,1,40.68,1,0
402c61cbd327813b4797dfcfaa08889f,debit_card,1,193.83,1,0
7c74884b55b2ef0862e578cc630dfb3d,boleto,1,433.81,1,0
a8837bf09c5bd183b8c83204744e5a98,credit_card,4,67.3,1,0
7a8f4f62037bb98afd289fc2ee3da497,credit_card,3,186.16,1,0
9eecf4b8716283fcb0f026e1308cc805,boleto,1,359.91,1,0
1800254c5ad71baad5c53866d4ed0ea0,credit_card,6,299.98,1,0
d6a544caf1fd9274c3ff0d13257bfeac,credit_card,1,28.89,1,0
f4efba146388fcb18269422b1a903e86,credit_card,1,10.19,1,0
49ccb99fe3aaec6e4926dfd025cd9d0f,credit_card,1,24.97,1,0
2bfa7e40282f34e7c06a00cfd2cbe1ab,credit_card,3,278.16,1,0
d9a2eba69ba6350b8552f12c3342f315,credit_card,10,117.18,1,0
a567a2572a97a9731794566e93368a06,credit_card,3,94.26,1,0
64cc5eadd86b15a6b38bddbeb61ef944,boleto,1,25.78,1,0
b90846dbd50e328b0a1b6be47a8e2c0b,credit_card,4,65.9,1,0
70b742795bc441e94a44a084b6d9ce7a,credit_card,20,578.82,1,0
a5538348a48a05d585b5f6e40ba5205b,voucher,1,66.0,0,0
ba2f9f618bbb0aae209920d83b3773b2,credit_card,5,136.71,1,0
4135e423780812a949ddb2f5e3131e9c,credit_card,1,108.11,1,0
8fe52b8ac07dd5b6ce34a7b5da28c758,credit_card,1,21.48,1,0
5295a4f70cac6082f1f9051409e69010,credit_card,4,67.58,1,0
f46a84975b5e1924b04413f4a87af6d5,credit_card,3,195.81,1,0
6b38b67d834db1c3d56ddd487abd313d,credit_card,1,158.31,1,0
3243b6004aa13062aab8b5d81b54fc98,boleto,1,259.68,1,0
669babbcc5a7d69089e009a0be4899d1,credit_card,1,95.37,1,0
9fa2ad63a061c20fb72179b9d79bafd3,credit_card,1,26.29,1,0
adf4112330df6649bdfd1fb027d98e09,credit_card,8,386.66,1,0
c9fff6f42450201f1c5b500726598c70,boleto,1,311.19,1,0
673233aa1d4df67c18c636593b6c38c0,credit_card,9,886.96,1,0
e04227003e31c861c6d5953a9ecaffb9,boleto,1,225.63,1,0
6398f5a8f74b7a09697d4417628dd212,credit_card,1,39.92,1,0
97407e6242ac47d4882d02c8e1e46592,credit_card,1,142.1,1,0
411b8901b201804f134429744b17b686,voucher,1,127.94,0,0
a34373cb005b62a933e6329b9e09f58f,credit_card,1,76.37,1,0
59118abb5690ca1f5c31a26b1b7b7534,credit_card,4,204.76,1,0
69824ff52b27e9069fe9094a18858548,credit_card,1,129.53,1,0
d6f91def52c69db1d3e017ced033ba87,credit_card,4,146.45,1,0
4b0c92c783fce531bb5b76d0bb2636ac,credit_card,1,36.96,1,0
22c0902f5c8c0b291225dae683ea12ad,credit_card,4,114.44,1,0
269851ddbe5679a1fef1e568b2518cf7,boleto,1,104.85,1,0
fe4a285b8a60b67f05e9767412f5b93c,credit_card,3,129.35,1,0
4879204a6b45d7ba10b3d703ba460778,credit_card,5,216.29,1,0
95bfa2a85ef50d3192609d8f29b92cf9,credit_card,1,178.03,1,0
8a2c407ae60a30f282158e16de83fc2c,credit_card,2,114.77,1,0
